codeInsee;codePostal;longitude;latitude;nomCommune
22046;22330;48,29373127;-2,522468037;COLLINEE
22047;22320;48,3097463;-3,037746005;CORLAY
22048;22130;48,48288846;-2,166207527;CORSEUL
22049;22130;48,54036971;-2,19064428;CREHEN
22050;22100;48,455771;-2,048161497;DINAN
22051;22270;48,38105463;-2,330890459;DOLO
22052;22160;48,36482375;-3,436199321;DUAULT
22053;22250;48,27432068;-2,343555111;EREAC
22054;22430;48,61941863;-2,458584429;ERQUY
22055;22680;48,62553505;-2,841389948;ETABLES-SUR-MER
22056;22630;48,38485597;-1,979615377;EVRAN
22057;22290;48,67888627;-3,07342666;LE FAOUET
22058;22210;48,14497879;-2,626349763;LA FERRIERE
22059;22800;48,41784243;-2,914490942;LE FOEIL
22060;22150;48,2927028;-2,761146069;GAUSSON
22061;22110;48,20589758;-3,388203002;GLOMEL
22062;22230;48,17985108;-2,491817736;GOMENE
22063;22290;48,63755375;-3,048007185;GOMMENEC'H
22064;22570;48,23581081;-3,195378058;GOUAREC
22065;22290;48,60333292;-3,022590631;GOUDELIN
22066;22330;48,32060732;-2,488674949;LE GOURAY
22067;22200;48,54507449;-3,182008977;GRACES
22068;22460;48,25020519;-2,793675833;GRACE-UZEL
22069;22350;48,31361814;-2,081362902;GUENROC
22070;22200;48,56127595;-3,153302235;GUINGAMP
22071;22350;48,29080861;-2,102950589;GUITTE
22072;22390;48,50826941;-3,288831227;GURUNHUEL
22073;22320;48,3463965;-2,969353035;LA HARMOYE
22074;22320;48,34067042;-3,032024775;LE HAUT-CORLAY
22075;22600;48,15715434;-2,849853114;HEMONSTOIR
22076;22550;48,55762956;-2,381557611;HENANBIHEN
22077;22400;48,53824998;-2,448216511;HENANSAL
22078;22450;48,74839212;-3,202056807;HENGOAT
22079;22150;48,38664247;-2,68322883;HENON
22080;22150;48,33698113;-2,828453091;L'HERMITAGE-LORGE
22081;22120;48,50298847;-2,646147494;HILLION
22082;22100;48,39759203;-2,083273332;LE HINGLE
22083;22230;48,14417437;-2,335783234;ILLIFAUT
22084;22270;48,41665911;-2,325223497;JUGON-LES-LACS
22085;22610;48,82363534;-3,181752042;KERBORS
22086;22500;48,73712957;-3,031047226;KERFOT
22087;22110;48,29472326;-3,325382042;KERGRIST-MOELOU
22088;22480;48,40914551;-3,229912478;KERIEN
22090;22450;48,77353273;-3,372541084;KERMARIA-SULARD
22091;22140;48,61443584;-3,203273608;KERMOROC'H
22092;22480;48,38962785;-3,136810752;KERPERT
22093;22400;48,46844048;-2,49534816;LAMBALLE
22094;22770;48,60128447;-2,147295086;LANCIEUX
22095;22140;48,6375636;-3,204977354;LANDEBAERON
22096;22130;48,51524098;-2,337402149;LANDEBIA
22097;22980;48,4261109;-2,183210766;LA LANDEC
22098;22400;48,42228792;-2,542292674;LANDEHEN
22099;22800;48,36536214;-2,911784253;LANFAINS
22100;22150;48,28375079;-2,656097136;LANGAST
22101;22450;48,73479292;-3,297671306;LANGOAT
22102;22330;48,28464111;-2,415501011;LANGOURLA
22103;22490;48,55302233;-2,013838161;LANGROLAY-SUR-RANCE
22104;22980;48,39299409;-2,205667397;LANGUEDIAS
22105;22130;48,51151193;-2,132964675;LANGUENAN
22106;22360;48,50005228;-2,709722822;LANGUEUX
22107;22570;48,24028075;-3,13725653;LANISCAT
22108;22290;48,69303702;-3,045093779;LANLEFF
22109;22580;48,70992856;-2,968843842;LANLOUP
22110;22300;48,74028496;-3,355987179;LANMERIN
22111;22610;48,84493577;-3,098702079;LANMODEZ
22112;22290;48,65063298;-3,008894415;LANNEBERT
22113;22300;48,74334967;-3,461597997;LANNION
22114;22250;48,24631485;-2,29585343;LANRELAS
22115;22480;48,35907154;-3,215020579;LANRIVAIN
22116;22170;48,4997744;-3,043239302;LANRODEC
22117;22410;48,60401615;-2,898602422;LANTIC
22118;22100;48,45175981;-2,010533627;LANVALLAY
22119;22420;48,60727697;-3,527950868;LANVELLEC
22121;22290;48,63343539;-2,989746582;LANVOLLON
22122;22230;48,21492898;-2,518446447;LAURENAN
22123;22100;48,43868707;-2,053623523;LEHON
22124;22570;48,16880764;-3,207083537;LESCOUET-GOUAREC
22126;22800;48,4240369;-2,964967381;LE LESLAY
22127;22740;48,80363028;-3,108921267;LEZARDRIEUX
22128;22340;48,33257024;-3,411288297;LOCARN
22129;22810;48,50986022;-3,409637752;LOC-ENVEL
22131;22780;48,51064321;-3,491410178;LOGUIVY-PLOUGRAS
22132;22160;48,46222995;-3,527060338;LOHUEC
22133;22230;48,17566215;-2,251022503;LOSCOUET-SUR-MEU
22134;22700;48,78422807;-3,411802131;LOUANNEC
22135;22540;48,56120025;-3,341013417;LOUARGAT
22136;22600;48,17402939;-2,750975444;LOUDEAC
22137;22340;48,28825839;-3,410554536;MAEL-CARHAIX
22138;22160;48,40414395;-3,290477531;MAEL-PESTIVIEN
22139;22480;48,40147918;-3,176831505;MAGOAR
22140;22640;48,39619287;-2,494041544;LA MALHOURE
22141;22450;48,71022288;-3,291920421;MANTALLOT
22143;22550;48,60176828;-2,290217895;MATIGNON
22144;22440;48,50447686;-2,847294185;LA MEAUGON
22145;22270;48,38979598;-2,267316422;MEGRIT
22146;22110;48,16876557;-3,289800265;MELLIONNEC
22147;22230;48,1936252;-2,395983613;MERDRIGNAC
22148;22230;48,24938436;-2,391275214;MERILLAC
22149;22460;48,27258118;-2,910891431;MERLEAC
22150;22200;48,58162159;-3,075079078;LE MERZER
22151;22400;48,44517406;-2,588280612;MESLIN
22152;22220;48,76801366;-3,258340953;MINIHY-TREGUIER
22153;22510;48,35819804;-2,632255818;MONCONTOUR
22154;22400;48,52029708;-2,6099524;MORIEUX
22155;22600;48,23110507;-2,704706551;LA MOTTE
22156;22200;48,52854584;-3,234620585;MOUSTERU
22157;22340;48,27395019;-3,491526065;LE MOUSTOIR
22158;22530;48,19575245;-2,983710871;MUR-DE-BRETAGNE
22160;22400;48,45082282;-2,46340478;NOYAL
22161;22200;48,58310885;-3,142884756;PABU
22162;22500;48,77333862;-3,05459397;PAIMPOL
22163;22340;48,2274086;-3,46128178;PAULE
22164;22540;48,58801699;-3,276906202;PEDERNEC
22165;22510;48,37151935;-2,494217263;PENGUILY
22166;22710;48,81601441;-3,302247458;PENVENAN
22167;22570;48,18637522;-3,146301171;PERRET
22168;22700;48,80943934;-3,467692279;PERROS-GUIREC
22169;22480;48,36350167;-3,283359069;PEUMERIT-QUINTIN
22170;22800;48,44353597;-2,858823967;PLAINE-HAUTE
22171;22940;48,41059724;-2,810399492;PLAINTEL
22172;22130;48,51486166;-2,219366603;PLANCOET
22173;22400;48,53325421;-2,567979564;PLANGUENOUAL
22174;22550;48,59461275;-2,333558007;PLEBOULLE
22175;22270;48,46875643;-2,371754884;PLEDELIAC
22176;22960;48,44302979;-2,745361546;PLEDRAN
22177;22290;48,63472994;-2,948078639;PLEGUIEN
22178;22290;48,69493032;-3,006383525;PLEHEDEL
22179;22240;48,6348224;-2,362026036;FREHEL
22180;22980;48,42728464;-2,224091293;PLELAN-LE-PETIT
22181;22570;48,19840758;-3,203379699;PLELAUFF
22182;22170;48,55394904;-2,927355545;PLELO
22183;22210;48,18608376;-2,585990332;PLEMET
22184;22150;48,3378874;-2,676391703;PLEMY
22185;22640;48,3556203;-2,415945052;PLENEE-JUGON
22186;22370;48,58400546;-2,530168877;PLENEUF-VAL-ANDRE
22187;22190;48,54417321;-2,770046359;PLERIN
22188;22170;48,50622725;-2,880342393;PLERNEUF
22189;22720;48,44146747;-3,125922919;PLESIDY
22190;22490;48,52792574;-2,070947536;PLESLIN-TRIGAVOU
22191;22330;48,27041721;-2,608500551;PLESSALA
22192;22650;48,53836527;-2,142104905;PLESSIX-BALISSON
22193;22640;48,4145561;-2,440848921;PLESTAN
22194;22310;48,6476599;-3,619789194;PLESTIN-LES-GREVES
22195;22610;48,84348043;-3,133407676;PLEUBIAN
22196;22740;48,76114049;-3,154334241;PLEUDANIEL
22197;22690;48,50929373;-1,941459049;PLEUDIHEN-SUR-RANCE
22198;22560;48,78528514;-3,517210582;PLEUMEUR-BODOU
22199;22740;48,80013467;-3,151986451;PLEUMEUR-GAUTIER
22200;22130;48,49114383;-2,321308133;PLEVEN
22201;22240;48,6575564;-2,320204739;PLEVENON
22202;22340;48,22374589;-3,516330704;PLEVIN
22203;22150;48,34409522;-2,766497029;PLOEUC-SUR-LIE
22204;22260;48,71713711;-3,180157239;PLOEZAL
22205;22130;48,46324963;-2,301331429;PLOREC-SUR-ARGUENON
22206;22170;48,53036569;-2,989528658;PLOUAGAT
22207;22420;48,61939153;-3,482975408;PLOUARET
22208;22830;48,31174732;-2,008630401;PLOUASNE
22209;22650;48,55966882;-2,128383627;PLOUBALAY
22210;22620;48,80535932;-3,045247399;PLOUBAZLANEC
22211;22300;48,68551958;-3,448395123;PLOUBEZRE
22212;22260;48,67229435;-3,187475313;PLOUEC-DU-TRIEUX
22213;22490;48,52484829;-2,006603198;PLOUER-SUR-RANCE
22214;22470;48,73878137;-2,979143956;PLOUEZEC
22215;22440;48,4877483;-2,808516309;PLOUFRAGAN
22216;22810;48,4852046;-3,375172853;PLOUGONVER
22217;22780;48,49643289;-3,564874852;PLOUGRAS
22218;22820;48,83894807;-3,241549146;PLOUGRESCANT
22219;22150;48,27725499;-2,710126814;PLOUGUENAST
